Product Name,reviews
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have very curly hair. The first time  used DevaCurl products I was hooked! My hair has never looked better and my curls have the definition I always wished for. This is a must-have for anyone with curls!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I tried this shampoo on recommendation from a friend who suspected it would make my hair wavy instead of in-between straight and wavy.  She was right, but the waves only hold for a few hours, sadly.  I have medium-think hair and a naturally oily scalp, and this shampoo doesn't get my hair clean even after using it for 1.5 months.  I'll keep looking for another product to make my hair hold waves... but sadly this wasn't it.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Like sets hair clean yet not stripped of oils. I use it only when needed. Then condition my hair heavily.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
washes and does good job
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Shampoo leaked all through the bag
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I've used DevaCurl low-poo cleanser for over a year now.  I wash my hair every three days.  It is naturally curly and fine.  I love this shampoo and am so glad it was recommended to me by a hair stylist.  I also use the conditioner on the ends of my long hair.  Try it, you won't be disappointed!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Great for curly hair
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
love this product- if you have curly hair and you try this you will never buy another shampoo/conditioner again!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Great shampoo for curly hair! For my type of hair I prefer this to the No Poo. The fact that it lathers a little more helps me get a better clean.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Fake!! Totally not a real Deva product. Save your money!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love it for the curls
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have 2c curly hair and I've had problems with frizz and dryness and my hair flattening out within 8 hours of washing it. I've been using this every day since I got it (almost two weeks) and I have not had a bad hair day since I gave up dove and pantene. My hair feels SO healthy and people have been commenting on how shiny it is which is a comment I've never received before now. I could go with washing it every other day but I don't need to because my hair doesn't feel dry or damaged at all after washing, in fact exactly the opposite. And I love the smell! I literally just can't get over how perfect low poo is for my hair. I wish I'd found it years ago.Update: haven't used anything else for three years. will never go back to regular shampoo.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Great product for very curly hair
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
As someone with curly hair, this shampoo is perfect for me. Doesn't dry hair and leaves them frizz free.I do have to use my normal shampoo after 2-3 days coz i don't feel this cleans hair efficiently. I'm trying to combine both shampoos now. Seems to be working fine for now.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
The product is great. The label is different which leads me to believe it is older that what I expected.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Shampoo did not clean my hair and left it  limp and lifeless after styling.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Didn’t like this one as much as the no-poo, probably won’t order again, but does have a nice smell
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love this product. Washed my hair but it still feels soft and moisturizer when I rinse.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
If you have type 3a/b dyed curly hair than this is you shampoo. I am using it sometimes without having to use a conditioner! It is that good!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Awesome shampoo, one of my FAVES!!!! I don't have curly hair but I have fine thin hair and this doesn't weigh it down like other shampoos.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I love this shampoo but last time I ordered, it had leaked a bunch. Luckily it was in a plastic bag inside the box but it’s expensive so I don’t want to lose any.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Excellent for curly hair.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This is a quality product with a lovely smell
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love this!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
The bottle had opened and leaked through the packaging box
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
My husband has very curly hair and will only use deva products. I think the shampoo is great. It really smooths out his curls, his hair never looks frizzy, just smooth defined curls.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Smells great and does not dry out my hair. I did find I needed quite a bit to really get my scalp clean.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Worst smelling product I have ever used.  I bought anew bottle at the store and what a total difference.  I am not sure what I bought online but it was horrible!!!!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love the smell. It is a bit on the expensive side but works well. Good choice for natural curls
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I’ve purchased this same shampoo in stores and it’s worked wonders for my hair and scalp. I ordered online and what I got smells legit like plastic.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Outstanding product.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
A mild but effective shampoo.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Cap was almost off and the product was leaking into plastic containment bag.I was told NOT to return the leaking item.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
If you want to do the curly girl method but need a little lather this is the stuff for you!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I heart devacurl products. They have a good rating on the website that rates toxicity of products and smells good too :)
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I have been using this product for several years and love it!  It has brought out the natural curl in my hair.  I only use DevaCurl products.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love this product!  This time it came with the cap not screwed on tight so I lost about 5oz in the plastic wrap:-(
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
After reading the Curly Girl Handbook, I decided to give this shampoo a try. I think the combination of the no-poo shampoo and conditioner are a great duo.  I've noticed a difference in my extremely curly hair.  It is in much better condition since using these products.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
My low poo shampoo leaked upon delivery.  Lost a little product, but it looks like the pump is broken also!  Very disappointed!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love this product. I’ve been using Deva Curl for probably a little over a year. My hair is so soft and healthy. I’ve used other products to compare and my hair reacts best with this line!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
My shampoo came opened and there was goopy liquid all over the outside of the bottle. Also the pump mechanism doesn’t work. :(
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
as expected
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Hairdresser recommended this product. Keeps curls shiny and moisturized. A bit pricey but works really well.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Excellent for my permed hair.  I was introduced to Deva Curl Nya lady with gorgeous natural curls.  This shampoo, One Condition, and the styling cream work wonders in my permed hair. Soft but strong curls.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Arrival was delayed but I eventually got it. Happy with it.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Love ♥️This Shampoo! My favorite for long curly hair 🌟🌟🌟
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Great for curly hair!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
If I only knew about this product and their line of products years ago!!! The very best!
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This shampoo is one of the best noncolor, nonchemical out there.  I recommend this to anyone who needs a natural product.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
A great cleanser; doesn’t  strip my hair.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
I use this shampoo once or twice a week but condition every day. This shampoo is creamy and washes out clean. Love. I do wish the Deva curl products were cheaper but Amazon has the best prices I've found.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Product was in a used, unsealed bottle with a poorly faked label. Product smelled nothing like DevaCurl Low-Poo.
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
This is not deva curl. It's a counterfeit. :(
"
DevaCurl Low Poo Mild Lather Cleanser; 32oz,"
Gentle on your hair with just a bit of the 'suds' I need to really feel like my hair is clean.  Great for curly, frizzy hair.
"
